study,subject,session,phase,condition,file,file_name,character_index,inferred_target_code,inferred_target_label,target_flash_count,majority_count,majority_agreement,segmentation
StudyD,D_13,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Train/RC/D_13_SE001_RC_Train05.edf,D_13_SE001_RC_Train05.edf,1,22,V,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_13,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Train/RC/D_13_SE001_RC_Train05.edf,D_13_SE001_RC_Train05.edf,2,9,I,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_13,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Train/RC/D_13_SE001_RC_Train05.edf,D_13_SE001_RC_Train05.edf,3,19,S,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_13,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Train/RC/D_13_SE001_RC_Train05.edf,D_13_SE001_RC_Train05.edf,4,9,I,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_13,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Train/RC/D_13_SE001_RC_Train05.edf,D_13_SE001_RC_Train05.edf,5,15,O,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_13,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Train/RC/D_13_SE001_RC_Train05.edf,D_13_SE001_RC_Train05.edf,6,14,N,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_13,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Train/RC/D_13_SE001_RC_Train06.edf,D_13_SE001_RC_Train06.edf,1,35,8,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_13,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Train/RC/D_13_SE001_RC_Train06.edf,D_13_SE001_RC_Train06.edf,2,34,7,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_13,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Train/RC/D_13_SE001_RC_Train06.edf,D_13_SE001_RC_Train06.edf,3,35,8,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_13,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Train/RC/D_13_SE001_RC_Train06.edf,D_13_SE001_RC_Train06.edf,4,34,7,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_13,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Train/RC/D_13_SE001_RC_Train06.edf,D_13_SE001_RC_Train06.edf,5,37,0,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_13,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_13/SE001/Train/RC/D_13_SE001_RC_Train06.edf,D_13_SE001_RC_Train06.edf,6,32,5,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Test/Dyn/D_14_SE001_Dyn_Test01.edf,D_14_SE001_Dyn_Test01.edf,1,12,L,35,8,0.22857142857142856,adaptive_currenttarget_distribution
StudyD,D_14,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Test/Dyn/D_14_SE001_Dyn_Test02.edf,D_14_SE001_Dyn_Test02.edf,1,19,S,32,8,0.25,adaptive_currenttarget_distribution
StudyD,D_14,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Test/Dyn/D_14_SE001_Dyn_Test03.edf,D_14_SE001_Dyn_Test03.edf,1,4,D,39,16,0.41025641025641024,adaptive_currenttarget_distribution
StudyD,D_14,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Test/Dyn/D_14_SE001_Dyn_Test04.edf,D_14_SE001_Dyn_Test04.edf,1,18,R,46,17,0.3695652173913043,adaptive_currenttarget_distribution
StudyD,D_14,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Test/Dyn/D_14_SE001_Dyn_Test05.edf,D_14_SE001_Dyn_Test05.edf,1,4,D,29,8,0.27586206896551724,adaptive_currenttarget_distribution
StudyD,D_14,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Test/Dyn/D_14_SE001_Dyn_Test06.edf,D_14_SE001_Dyn_Test06.edf,1,35,8,41,18,0.43902439024390244,adaptive_currenttarget_distribution
StudyD,D_14,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Test/DynBigram/D_14_SE001_DynBigram_Test01.edf,D_14_SE001_DynBigram_Test01.edf,1,19,S,35,14,0.4,adaptive_currenttarget_distribution
StudyD,D_14,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Test/DynBigram/D_14_SE001_DynBigram_Test02.edf,D_14_SE001_DynBigram_Test02.edf,1,14,N,31,8,0.25806451612903225,adaptive_currenttarget_distribution
StudyD,D_14,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Test/DynBigram/D_14_SE001_DynBigram_Test03.edf,D_14_SE001_DynBigram_Test03.edf,1,15,O,32,7,0.21875,adaptive_currenttarget_distribution
StudyD,D_14,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Test/DynBigram/D_14_SE001_DynBigram_Test04.edf,D_14_SE001_DynBigram_Test04.edf,1,5,E,22,6,0.2727272727272727,adaptive_currenttarget_distribution
StudyD,D_14,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Test/DynBigram/D_14_SE001_DynBigram_Test05.edf,D_14_SE001_DynBigram_Test05.edf,1,18,R,28,10,0.35714285714285715,adaptive_currenttarget_distribution
StudyD,D_14,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Test/DynBigram/D_14_SE001_DynBigram_Test06.edf,D_14_SE001_DynBigram_Test06.edf,1,36,9,53,13,0.24528301886792453,adaptive_currenttarget_distribution
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train01.edf,D_14_SE001_RC_Train01.edf,1,20,T,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train01.edf,D_14_SE001_RC_Train01.edf,2,1,A,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train01.edf,D_14_SE001_RC_Train01.edf,3,21,U,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train01.edf,D_14_SE001_RC_Train01.edf,4,7,G,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train01.edf,D_14_SE001_RC_Train01.edf,5,8,H,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train01.edf,D_14_SE001_RC_Train01.edf,6,20,T,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train02.edf,D_14_SE001_RC_Train02.edf,1,2,B,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train02.edf,D_14_SE001_RC_Train02.edf,2,15,O,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train02.edf,D_14_SE001_RC_Train02.edf,3,21,U,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train02.edf,D_14_SE001_RC_Train02.edf,4,7,G,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train02.edf,D_14_SE001_RC_Train02.edf,5,8,H,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train02.edf,D_14_SE001_RC_Train02.edf,6,20,T,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train03.edf,D_14_SE001_RC_Train03.edf,1,11,K,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train03.edf,D_14_SE001_RC_Train03.edf,2,14,N,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train03.edf,D_14_SE001_RC_Train03.edf,3,9,I,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train03.edf,D_14_SE001_RC_Train03.edf,4,7,G,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train03.edf,D_14_SE001_RC_Train03.edf,5,8,H,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train03.edf,D_14_SE001_RC_Train03.edf,6,20,T,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train04.edf,D_14_SE001_RC_Train04.edf,1,4,D,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train04.edf,D_14_SE001_RC_Train04.edf,2,5,E,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train04.edf,D_14_SE001_RC_Train04.edf,3,19,S,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train04.edf,D_14_SE001_RC_Train04.edf,4,9,I,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train04.edf,D_14_SE001_RC_Train04.edf,5,18,R,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train04.edf,D_14_SE001_RC_Train04.edf,6,5,E,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train05.edf,D_14_SE001_RC_Train05.edf,1,20,T,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train05.edf,D_14_SE001_RC_Train05.edf,2,15,O,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train05.edf,D_14_SE001_RC_Train05.edf,3,23,W,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train05.edf,D_14_SE001_RC_Train05.edf,4,1,A,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train05.edf,D_14_SE001_RC_Train05.edf,5,18,R,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train05.edf,D_14_SE001_RC_Train05.edf,6,4,D,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train06.edf,D_14_SE001_RC_Train06.edf,1,35,8,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train06.edf,D_14_SE001_RC_Train06.edf,2,36,9,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train06.edf,D_14_SE001_RC_Train06.edf,3,29,2,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train06.edf,D_14_SE001_RC_Train06.edf,4,29,2,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train06.edf,D_14_SE001_RC_Train06.edf,5,29,2,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_14,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_14/SE001/Train/RC/D_14_SE001_RC_Train06.edf,D_14_SE001_RC_Train06.edf,6,32,5,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_15,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Test/Dyn/D_15_SE001_Dyn_Test01.edf,D_15_SE001_Dyn_Test01.edf,1,3,C,30,8,0.26666666666666666,adaptive_currenttarget_distribution
StudyD,D_15,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Test/Dyn/D_15_SE001_Dyn_Test02.edf,D_15_SE001_Dyn_Test02.edf,1,18,R,38,10,0.2631578947368421,adaptive_currenttarget_distribution
StudyD,D_15,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Test/Dyn/D_15_SE001_Dyn_Test03.edf,D_15_SE001_Dyn_Test03.edf,1,9,I,34,12,0.35294117647058826,adaptive_currenttarget_distribution
StudyD,D_15,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Test/Dyn/D_15_SE001_Dyn_Test04.edf,D_15_SE001_Dyn_Test04.edf,1,12,L,30,10,0.3333333333333333,adaptive_currenttarget_distribution
StudyD,D_15,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Test/Dyn/D_15_SE001_Dyn_Test05.edf,D_15_SE001_Dyn_Test05.edf,1,12,L,44,17,0.38636363636363635,adaptive_currenttarget_distribution
StudyD,D_15,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Test/Dyn/D_15_SE001_Dyn_Test06.edf,D_15_SE001_Dyn_Test06.edf,1,32,5,36,10,0.2777777777777778,adaptive_currenttarget_distribution
StudyD,D_15,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Test/DynBigram/D_15_SE001_DynBigram_Test01.edf,D_15_SE001_DynBigram_Test01.edf,1,9,I,31,11,0.3548387096774194,adaptive_currenttarget_distribution
StudyD,D_15,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Test/DynBigram/D_15_SE001_DynBigram_Test02.edf,D_15_SE001_DynBigram_Test02.edf,1,25,Y,22,9,0.4090909090909091,adaptive_currenttarget_distribution
StudyD,D_15,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Test/DynBigram/D_15_SE001_DynBigram_Test03.edf,D_15_SE001_DynBigram_Test03.edf,1,1,A,25,6,0.24,adaptive_currenttarget_distribution
StudyD,D_15,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Test/DynBigram/D_15_SE001_DynBigram_Test04.edf,D_15_SE001_DynBigram_Test04.edf,1,5,E,21,7,0.3333333333333333,adaptive_currenttarget_distribution
StudyD,D_15,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Test/DynBigram/D_15_SE001_DynBigram_Test05.edf,D_15_SE001_DynBigram_Test05.edf,1,1,A,25,9,0.36,adaptive_currenttarget_distribution
StudyD,D_15,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Test/DynBigram/D_15_SE001_DynBigram_Test06.edf,D_15_SE001_DynBigram_Test06.edf,1,28,1,37,14,0.3783783783783784,adaptive_currenttarget_distribution
StudyD,D_15,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Train/RC/D_15_SE001_RC_Train01.edf,D_15_SE001_RC_Train01.edf,1,3,C,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_15,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Train/RC/D_15_SE001_RC_Train01.edf,D_15_SE001_RC_Train01.edf,2,1,A,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_15,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Train/RC/D_15_SE001_RC_Train01.edf,D_15_SE001_RC_Train01.edf,3,18,R,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_15,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Train/RC/D_15_SE001_RC_Train01.edf,D_15_SE001_RC_Train01.edf,4,5,E,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_15,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Train/RC/D_15_SE001_RC_Train01.edf,D_15_SE001_RC_Train01.edf,5,5,E,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_15,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Train/RC/D_15_SE001_RC_Train01.edf,D_15_SE001_RC_Train01.edf,6,18,R,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_15,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Train/RC/D_15_SE001_RC_Train02.edf,D_15_SE001_RC_Train02.edf,1,2,B,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_15,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Train/RC/D_15_SE001_RC_Train02.edf,D_15_SE001_RC_Train02.edf,2,1,A,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_15,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Train/RC/D_15_SE001_RC_Train02.edf,D_15_SE001_RC_Train02.edf,3,20,T,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_15,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Train/RC/D_15_SE001_RC_Train02.edf,D_15_SE001_RC_Train02.edf,4,20,T,20,20,1.0,fixed_blocks_20_target_flashes
StudyD,D_15,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_15/SE001/Train/RC/D_15_SE001_RC_Train02.edf,D_15_SE001_RC_Train02.edf,5,12,L,20,20,1.0,fixed_blocks_20_target_flashes
